,transfer_year,player_name,team_left,league_left,joined_team,joined_league,fee_in_pounds,transfermarkt_val,position,birth_year,transfer_age
3264,2005,Darren Bent,Ipswich,Championship,Charlton,Premier League,4000000.0,3000000,Forward,1984,21
3265,2005,Lassana Diarra,AC Le Havre,Ligue 2,Chelsea,Premier League,4000000.0,-1,Midfielder,1985,20
3266,2005,Nathan Ellington,Wigan,Premier League,West Brom,Premier League,4000000.0,2000000,Forward,1981,24
3267,2005,Curtis Davies,Luton,Championship,West Brom,Premier League,4000000.0,-1,Defender,1985,20
3269,2005,Nigel de Jong,Ajax,Eredivisie,Hamburger SV,Bundesliga,1000000.0,4000000,Midfielder,1985,20
3270,2005,Antti Niemi,Southampton,Championship,Fulham,Premier League,1000000.0,4000000,Goalkeeper,1972,33
3271,2005,Michael Ball,Rangers,Premiership,PSV Eindhoven,Eredivisie,495000.0,4000000,Defender,1979,26
3286,2005,Pablo García,CA Osasuna,LaLiga,Real Madrid,LaLiga,3000000.0,3000000,Midfielder,1977,28
3295,2005,Emiliano Bonazzoli,Reggina,Serie A,Parma,Serie A,3000000.0,3000000,Forward,1979,26
3296,2005,Alex Song,SC Bastia,Ligue 2,Arsenal,Premier League,3000000.0,1000000,Midfielder,1987,18
3297,2005,Mike Hanke,FC Schalke 04,Bundesliga,VfL Wolfsburg,Bundesliga,3000000.0,1000000,Forward,1984,21
3299,2005,Lorik Cana,Paris SG,Ligue 1,Marseille,Ligue 1,3000000.0,-1,Midfielder,1983,22
3300,2005,Andreas Ivanschitz,Rapid Vienna,Bundesliga,RB Salzburg,Bundesliga,3000000.0,3000000,Midfielder,1984,21
3301,2005,Federico Agliardi,Brescia,Serie B,US Palermo,Serie A,3000000.0,270000,Goalkeeper,1983,22
3302,2005,Eduardo Costa,Marseille,Ligue 1,Espanyol,LaLiga,3000000.0,2000000,Midfielder,1982,23
3306,2005,Yossi Benayoun,Racing,LaLiga,West Ham,Premier League,3000000.0,3000000,Defender,1980,25
3308,2005,Vikash Dhorasoo,AC Milan,Serie A,Paris SG,Ligue 1,2000000.0,3000000,Midfielder,1974,31
3309,2005,Fabrice Pancrate,Le Mans UC 72,Ligue 1,Paris SG,Ligue 1,2000000.0,3000000,Defender,1980,25
3310,2005,Frédéric Piquionne,Stade Rennais,Ligue 1,Saint-Étienne,Ligue 1,2000000.0,3000000,Forward,1979,26
3311,2005,Pascal Feindouno,G. Bordeaux,Ligue 1,Saint-Étienne,Ligue 1,2000000.0,3000000,Defender,1981,24
3312,2005,Alou Diarra,Liverpool,Premier League,Lens,Ligue 1,2000000.0,3000000,Midfielder,1981,24
3313,2005,Luis Jiménez,Ternana,Serie B,Fiorentina,Serie A,2000000.0,3000000,Midfielder,1984,21
3314,2005,Young-pyo Lee,PSV Eindhoven,Eredivisie,Spurs,Premier League,1000000.0,3000000,Defender,1977,28
3315,2005,Thomas Brdaric,VfL Wolfsburg,Bundesliga,Hannover 96,Bundesliga,1000000.0,3000000,Forward,1975,30
3317,2005,Marco Donadel,AC Milan,Serie A,Fiorentina,Serie A,1000000.0,3000000,Midfielder,1983,22
3318,2005,Olivier Sorlin,Monaco,Ligue 1,Stade Rennais,Ligue 1,900000.0,3000000,Midfielder,1979,26
3319,2005,Jajá,Feyenoord,Eredivisie,Getafe,LaLiga,900000.0,3000000,Forward,1986,19
3320,2005,Jermaine Pennant,Arsenal,Premier League,Birmingham,Premier League,675000.0,3000000,Defender,1983,22
3353,2005,Patrick Müller,FC Basel,Super League,Olympique Lyon,Ligue 1,3000000.0,2000000,Defender,1977,28
3354,2005,Rabiu Afolabi,Austria Vienna,Bundesliga,FC Sochaux,Ligue 1,1000000.0,3000000,Defender,1980,25
3367,2005,Paul Scharner,Brann,Tippeligaen,Wigan,Premier League,3000000.0,2000000,Defender,1980,25
3370,2005,Grzegorz Rasiak,Derby,Championship,Spurs,Premier League,3000000.0,3000000,Forward,1979,26
3371,2005,Alberto Rivera,Levante,2ª División,Real Betis,LaLiga,3000000.0,720000,Midfielder,1978,27
3372,2005,Jonás Gutiérrez,Vélez Sarsfield,Torneo Final,RCD Mallorca,LaLiga,3000000.0,-1,Midfielder,1983,22
3374,2005,Pablo Zabaleta,San Lorenzo,Torneo Final,Espanyol,LaLiga,3000000.0,-1,Defender,1985,20
3375,2005,Grafite,São Paulo,Série A,Le Mans UC 72,Ligue 1,3000000.0,-1,Forward,1979,26
3377,2005,Andrew O'Brien,Newcastle,Premier League,Portsmouth,Premier League,2000000.0,3000000,Defender,1979,26
3378,2005,Wesley Sonck,Ajax,Eredivisie,Bor. M'gladbach,Bundesliga,2000000.0,3000000,Forward,1978,27
3379,2005,Paul Konchesky,Charlton,Premier League,West Ham,Premier League,2000000.0,3000000,Defender,1981,24
3381,2005,Giannis Amanatidis,1.FC K'lautern,Bundesliga,E. Frankfurt,Bundesliga,1000000.0,3000000,Forward,1982,23
3382,2005,Aaron Hughes,Newcastle,Premier League,Aston Villa,Premier League,1000000.0,3000000,Defender,1980,25
3384,2005,Vahid Hashemian,Bayern Munich ,Bundesliga,Hannover 96,Bundesliga,1000000.0,3000000,Forward,1976,29
3386,2005,Hanno Balitsch,1.FSV Mainz 05,Bundesliga,Hannover 96,Bundesliga,900000.0,3000000,Midfielder,1981,24
3387,2005,Bernardo Romeo,Hamburger SV,Bundesliga,CA Osasuna,LaLiga,900000.0,3000000,Forward,1977,28
3388,2005,Mickaël Pagis,R. Strasbourg,Ligue 1,Marseille,Ligue 1,900000.0,3000000,Forward,1973,32
3423,2005,Bryan Bergougnoux,Olympique Lyon,Ligue 1,Toulouse,Ligue 1,3000000.0,2000000,Midfielder,1983,22
3427,2005,Patrick Owomoyela,Arm. Bielefeld,Bundesliga,Werder Bremen,Bundesliga,1000000.0,2000000,Defender,1980,25
3431,2005,Carlos Vela,Chivas,Primera Clausura,Arsenal,Premier League,2000000.0,900000,Defender,1989,16
3432,2005,Abou Diaby,AJ Auxerre,Ligue 1,Arsenal,Premier League,2000000.0,2000000,Midfielder,1986,19
3433,2005,Mohamed Zidan,FC Midtjylland,SAS Ligaen,Werder Bremen,Bundesliga,2000000.0,2000000,Forward,1982,23
3435,2005,Hossam Ghaly,Feyenoord,Eredivisie,Spurs,Premier League,2000000.0,2000000,Midfielder,1982,23
3436,2005,Wayne Routledge,Crystal Palace,Championship,Spurs,Premier League,2000000.0,2000000,Forward,1985,20
3438,2005,Leonardo Pisculichi,Argentinos Jrs.,Torneo Final,RCD Mallorca,LaLiga,2000000.0,1000000,Midfielder,1984,21
3439,2005,Erik Edman,Spurs,Premier League,Stade Rennais,Ligue 1,2000000.0,2000000,Defender,1979,26
3440,2005,Marcus Bent,Everton,Premier League,Charlton,Premier League,2000000.0,2000000,Forward,1978,27
3441,2005,Alessandro Gamberini,Bologna,Serie B,Fiorentina,Serie A,2000000.0,270000,Defender,1981,24
3442,2005,David Rozehnal,Club Brugge,Jupiler Pro League,Paris SG,Ligue 1,2000000.0,2000000,Defender,1980,25
3443,2005,Aritz Aduriz,Real Valladolid,2ª División,Athletic,LaLiga,2000000.0,-1,Forward,1981,24
3444,2005,Luis García,RCD Mallorca,LaLiga,Espanyol,LaLiga,2000000.0,2000000,Midfielder,1981,24
3445,2005,Moumouni Dagano,Guingamp,Ligue 2,FC Sochaux,Ligue 1,2000000.0,2000000,Forward,1981,24
3449,2005,David Connolly,Leicester,Championship,Wigan,Premier League,2000000.0,1000000,Forward,1977,28
3451,2005,Marco Motta,Atalanta,Serie B,Udinese,Serie A,2000000.0,2000000,Defender,1986,19
3452,2005,Emanuel Pogatetz,Bay. Leverkusen,Bundesliga,Middlesbrough,Premier League,2000000.0,2000000,Defender,1983,22
3453,2005,Jon Stead,Blackburn,Premier League,Sunderland,Premier League,2000000.0,2000000,Forward,1983,22
3454,2005,Thimothée Atouba,Spurs,Premier League,Hamburger SV,Bundesliga,2000000.0,2000000,Defender,1982,23
3456,2005,Michael Brown,Spurs,Premier League,Fulham,Premier League,2000000.0,2000000,Midfielder,1977,28
3459,2005,Sébastien Mazure,SM Caen,Ligue 2,Saint-Étienne,Ligue 1,1000000.0,2000000,Forward,1979,26
3460,2005,Julien Escudé,Ajax,Eredivisie,Sevilla FC,LaLiga,1000000.0,2000000,Defender,1979,26
3463,2005,Jan Polak,Slovan Liberec,Fortuna Liga,1.FC Nuremberg,Bundesliga,1000000.0,2000000,Midfielder,1981,24
3468,2005,Ricardo Cabanas,Grasshoppers,Super League,1. FC Köln,Bundesliga,585000.0,2000000,Midfielder,1979,26
3469,2005,Marcin Zewlakow,Exc. Mouscron,Jupiler Pro League,FC Metz,Ligue 1,540000.0,2000000,Forward,1976,29
3470,2005,Emmanuel Olisadebe,Panathinaikos,A' Ethniki,Portsmouth,Premier League,450000.0,2000000,Forward,1979,26
3536,2005,Mario Bazina,Grazer AK,Bundesliga,Rapid Vienna,Bundesliga,1000000.0,2000000,Forward,1975,30
3538,2005,Muhammet Akagündüz,SV Ried,Bundesliga,Rapid Vienna,Bundesliga,180000.0,2000000,Forward,1978,27
3546,2005,Naldo,Juventude,Série A,Werder Bremen,Bundesliga,2000000.0,2000000,Defender,1982,23
3547,2005,Stepan Vachousek,Marseille,Ligue 1,Austria Vienna,Bundesliga,1000000.0,2000000,Midfield,1979,26
3549,2005,Thomas Helveg,Norwich,Championship,Bor. M'gladbach,Bundesliga,180000.0,2000000,Defender,1971,34
3563,2005,Luciano Galletti,Real Zaragoza,LaLiga,Atlético Madrid,LaLiga,2000000.0,1000000,Defender,1980,25
3565,2005,Morten Skoubo,Bröndby IF,SAS Ligaen,Real Sociedad,LaLiga,2000000.0,1000000,Forward,1980,25
3566,2005,Bostjan Cesar,Dinamo Zagreb,1.HNL,Marseille,Ligue 1,2000000.0,900000,Defender,1982,23
3568,2005,José Nunes,Braga,Liga NOS,RCD Mallorca,LaLiga,2000000.0,1000000,Defender,1977,28
3569,2005,Ron Vlaar,AZ Alkmaar,Eredivisie,Feyenoord,Eredivisie,2000000.0,1000000,Defender,1985,20
3570,2005,José Nunes,Braga,Liga NOS,RCD Mallorca,LaLiga,2000000.0,1000000,Defender,1977,28
3571,2005,Bostjan Cesar,Dinamo Zagreb,1.HNL,Marseille,Ligue 1,2000000.0,900000,Defender,1982,23
3572,2005,Bakari Koné,FC Lorient,Ligue 2,OGC Nice,Ligue 1,2000000.0,2000000,Defender,1981,24
3573,2005,Morten Skoubo,Bröndby IF,SAS Ligaen,Real Sociedad,LaLiga,2000000.0,1000000,Forward,1980,25
3575,2005,Diomansy Kamara,Modena,Serie B,West Brom,Premier League,2000000.0,2000000,Defender,1981,24
3577,2005,Ivica Dragutinovic,Standard Liège,Jupiler Pro League,Sevilla FC,LaLiga,1000000.0,2000000,Defender,1976,29
3579,2005,Alex Costa,Benfica,Liga NOS,VfL Wolfsburg,Bundesliga,1000000.0,2000000,Defender,1979,26
3580,2005,Nigel Quashie,Southampton,Championship,West Brom,Premier League,1000000.0,2000000,Midfielder,1978,27
3581,2005,Sergio García,FC Barcelona,LaLiga,Real Zaragoza,LaLiga,1000000.0,2000000,Forward,1983,22
3583,2005,René Aufhauser,Grazer AK,Bundesliga,RB Salzburg,Bundesliga,1000000.0,2000000,Defender,1976,29
3584,2005,Mario Regueiro,Racing,LaLiga,Valencia,LaLiga,1000000.0,2000000,Forward,1978,27
3586,2005,Anthar Yahia,SC Bastia,Ligue 2,OGC Nice,Ligue 1,900000.0,2000000,Defender,1982,23
3588,2005,Franck Signorino,FC Metz,Ligue 1,FC Nantes,Ligue 1,900000.0,2000000,Defender,1981,24
3590,2005,Brian Priske,KRC Genk,Jupiler Pro League,Portsmouth,Premier League,675000.0,2000000,Defender,1977,28
3592,2005,Imre Szabics,VfB Stuttgart,Bundesliga,1. FC Köln,Bundesliga,450000.0,2000000,Forward,1981,24
3594,2005,Delron Buckley,Arm. Bielefeld,Bundesliga,Bor. Dortmund,Bundesliga,383000.0,2000000,Forward,1978,27
3598,2005,Dennis Gentenaar,NEC Nijmegen,Eredivisie,Bor. Dortmund,Bundesliga,135000.0,2000000,Goalkeeper,1975,30
3673,2005,Christoph Spycher,Grasshoppers,Super League,E. Frankfurt,Bundesliga,248000.0,2000000,Defender,1978,27
3679,2005,Sören Larsen,Djurgarden,Allsvenskan,FC Schalke 04,Bundesliga,2000000.0,-1,Forward,1981,24
3681,2005,Darren Carter,Birmingham,Premier League,West Brom,Premier League,2000000.0,2000000,Midfielder,1984,21
3682,2005,Damien Francis,Norwich,Championship,Wigan,Premier League,2000000.0,495000,Midfielder,1979,26
3687,2005,Mario Tokic,Grazer AK,Bundesliga,Austria Vienna,Bundesliga,810000.0,2000000,Defender,1975,30
3711,2005,Javier Arizmendi,Atlético Madrid,LaLiga,Dep. La Coruña,LaLiga,1000000.0,1000000,Forward,1984,21
3713,2005,Felipe Melo,RCD Mallorca,LaLiga,Racing,LaLiga,1000000.0,-1,Midfielder,1983,22
3715,2005,Túlio de Melo,Atlético-MG,Série A,Le Mans UC 72,Ligue 1,1000000.0,-1,Forward,1985,20
3718,2005,Ben Foster,Stoke City,Championship,Man Utd,Premier League,1000000.0,45000,Goalkeeper,1983,22
3719,2005,Danny Gabbidon,Cardiff,Championship,West Ham,Premier League,1000000.0,540000,Defender,1979,26
3720,2005,James Collins,Cardiff,Championship,West Ham,Premier League,1000000.0,540000,Defender,1983,22
3722,2005,Miranda,Coritiba FC,Série A,FC Sochaux,Ligue 1,1000000.0,-1,Defender,1984,21
3723,2005,Mariano Barbosa,CA Banfield,Torneo Final,Villarreal,LaLiga,1000000.0,-1,Goalkeeper,1984,21
3725,2005,Heidar Helguson,Watford,Championship,Fulham,Premier League,1000000.0,180000,Forward,1977,28
3727,2005,Miguel Ángel,Málaga CF,LaLiga,Real Betis,LaLiga,1000000.0,1000000,Midfielder,1978,27
3733,2005,Mads Junker,Nordsjaelland,SAS Ligaen,Vitesse,Eredivisie,1000000.0,-1,Forward,1981,24
3736,2005,David Bentley,Arsenal,Premier League,Blackburn,Premier League,1000000.0,1000000,Midfield,1984,21
3737,2005,Youssouf Hadji,SC Bastia,Ligue 2,Stade Rennais,Ligue 1,1000000.0,1000000,Forward,1980,25
3739,2005,Mehdi Nafti,Racing,LaLiga,Birmingham,Premier League,1000000.0,1000000,Midfielder,1979,26
3741,2005,Peter Madsen,VfL Bochum,2. Bundesliga,1. FC Köln,Bundesliga,1000000.0,1000000,Forward,1978,27
3742,2005,Wesley,Penafiel,Liga NOS,Alavés,LaLiga,1000000.0,1000000,Forward,1981,24
3744,2005,Olaf Lindenbergh,AZ Alkmaar,Eredivisie,Ajax,Eredivisie,1000000.0,1000000,Midfielder,1974,31
3746,2005,Sibusiso Zuma,FC Copenhagen,SAS Ligaen,Arm. Bielefeld,Bundesliga,720000.0,1000000,Forward,1975,30
3747,2005,Simon Rolfes,Alem. Aachen,2. Bundesliga,Bay. Leverkusen,Bundesliga,675000.0,1000000,Midfielder,1982,23
3748,2005,Sasa Papac,FC Kärnten,Erste Liga,Austria Vienna,Bundesliga,675000.0,1000000,Defender,1980,25
3749,2005,Daniel Gygax,FC Zürich,Super League,LOSC Lille,Ligue 1,675000.0,1000000,Midfielder,1981,24
3752,2005,Daniel Bierofka,Bay. Leverkusen,Bundesliga,VfB Stuttgart,Bundesliga,540000.0,1000000,Midfield,1979,26
3756,2005,Matthew Amoah,Vitesse,Eredivisie,Bor. Dortmund,Bundesliga,360000.0,1000000,Forward,1981,24
3760,2005,Dean Kiely,Charlton,Premier League,Portsmouth,Premier League,225000.0,1000000,Goalkeeper,1971,34
3761,2005,Remco van der Schaaf,PSV Eindhoven,Eredivisie,Vitesse,Eredivisie,207000.0,1000000,Defender,1979,26
3868,2005,Kelvin Davis,Ipswich,Championship,Sunderland,Premier League,1000000.0,675000,Goalkeeper,1976,29
3875,2005,Guillermo Franco,Monterrey,Primera Clausura,Villarreal,LaLiga,1000000.0,-1,Forward,1977,28
3876,2005,Leon Andreasen,Aarhus GF,SAS Ligaen,Werder Bremen,Bundesliga,1000000.0,1000000,Midfielder,1983,22
3877,2005,Erjon Bogdani,Reggina,Serie A,Siena,Serie A,1000000.0,1000000,Forward,1977,28
3878,2005,Aleksander Knavs,VfL Bochum,2. Bundesliga,RB Salzburg,Bundesliga,360000.0,1000000,Defender,1976,29
3894,2005,Darren Ambrose,Newcastle,Premier League,Charlton,Premier League,1000000.0,1000000,Midfield,1984,21
3895,2005,Jared Borgetti,CF Pachuca,Primera Clausura,Bolton,Premier League,1000000.0,1000000,Forward,1973,32
3896,2005,Kasper Bögelund,PSV Eindhoven,Eredivisie,Bor. M'gladbach,Bundesliga,900000.0,1000000,Defender,1980,25
3897,2005,Benjamin Huggel,FC Basel,Super League,E. Frankfurt,Bundesliga,720000.0,1000000,Midfielder,1977,28
3899,2005,Ebi Smolarek,Feyenoord,Eredivisie,Bor. Dortmund,Bundesliga,675000.0,1000000,Forward,1981,24
3900,2005,Arkadiusz Radomski,Heerenveen,Eredivisie,Austria Vienna,Bundesliga,540000.0,1000000,Midfielder,1977,28
3939,2005,Rick Hoogendorp,RKC Waalwijk,Eredivisie,VfL Wolfsburg,Bundesliga,1000000.0,1000000,Forward,1975,30
3941,2005,Stijn Schaars,Vitesse,Eredivisie,AZ Alkmaar,Eredivisie,1000000.0,540000,Midfielder,1984,21
3943,2005,Julio Hernán Rossi,FC Basel,Super League,FC Nantes,Ligue 1,630000.0,1000000,Forward,1977,28
3949,2005,Luca Rigoni,Vicenza,Serie B,Reggina,Serie A,1000000.0,450000,Midfielder,1985,20
3950,2005,Lucas Lobos,Gimnasia,Torneo Final,Cádiz CF,LaLiga,1000000.0,-1,Forward,1981,24
3952,2005,Pascal Johansen,Marseille,Ligue 1,R. Strasbourg,Ligue 1,135000.0,1000000,Midfielder,1979,26
3962,2005,Michal Papadopulos,Banik Ostrava,Fortuna Liga,Bay. Leverkusen,Bundesliga,1000000.0,1000000,Forward,1985,20
3967,2005,Bogdan Lobont,Ajax,Eredivisie,Fiorentina,Serie A,1000000.0,1000000,Goalkeeper,1978,27
3968,2005,Haykel Gmamdia,CS Sfaxien,Ligue I Pro,R. Strasbourg,Ligue 1,1000000.0,315000,Forward,1982,23
3975,2005,Athirson,Cruzeiro,Série A,Bay. Leverkusen,Bundesliga,738000.0,1000000,Defender,1977,28
3978,2005,Abubakari Yakubu,Ajax,Eredivisie,Vitesse,Eredivisie,675000.0,1000000,Midfielder,1985,20
3981,2005,Björn Schlicke,Hamburger SV,Bundesliga,1. FC Köln,Bundesliga,585000.0,1000000,Defender,1981,24
3986,2005,Delano Hill,Hansa Rostock,2. Bundesliga,Austria Vienna,Bundesliga,360000.0,1000000,Defender,1975,30
3987,2005,Mihai Tararache,FC Zürich,Super League,MSV Duisburg,Bundesliga,360000.0,1000000,Midfielder,1978,27
3990,2005,Jan Kristiansen,Esbjerg fB,SAS Ligaen,1.FC Nuremberg,Bundesliga,315000.0,1000000,Midfielder,1981,24
3993,2005,Arnar Vidarsson,KSC Lokeren,Jupiler Pro League,Twente FC,Eredivisie,135000.0,1000000,Midfielder,1978,27
4117,2005,Richard Morales,CA Osasuna,LaLiga,Málaga CF,LaLiga,1000000.0,675000,Forward,1975,30
4118,2005,Ezequiel Garay,Newell's,Torneo Final,Racing,LaLiga,1000000.0,270000,Defender,1987,18
4120,2005,Wolfgang Mair,Wacker Tirol,Bundesliga,RB Salzburg,Bundesliga,720000.0,1000000,Defender,1980,25
4121,2005,Luigi Sala,Atalanta,Serie B,Sampdoria,Serie A,450000.0,1000000,Defender,1974,31
4123,2005,Anthony Lurling,Feyenoord,Eredivisie,1. FC Köln,Bundesliga,270000.0,1000000,Midfielder,1977,28
4133,2005,Matthias Langkamp,Arm. Bielefeld,Bundesliga,VfL Wolfsburg,Bundesliga,1000000.0,1000000,Defender,1984,21
4134,2005,Amara Diané,Stade Reims,Ligue 2,R. Strasbourg,Ligue 1,1000000.0,720000,Defender,1982,23
4154,2005,Ronald Gercaliu,Sturm Graz,Bundesliga,RB Salzburg,Bundesliga,900000.0,1000000,Defender,1986,19
4155,2005,Arthur Boka,KSK Beveren,Jupiler Pro League,R. Strasbourg,Ligue 1,900000.0,1000000,Defender,1983,22
4157,2005,Ioannis Masmanidis,Karlsruher SC,2. Bundesliga,Arm. Bielefeld,Bundesliga,675000.0,1000000,Midfielder,1983,22
4158,2005,Tobias Rau,Bayern Munich ,Bundesliga,Arm. Bielefeld,Bundesliga,675000.0,1000000,Defender,1982,23
4160,2005,Niclas Jensen,Bor. Dortmund,Bundesliga,Fulham,Premier League,675000.0,1000000,Defender,1974,31
4162,2005,Christoph Preuß,VfL Bochum,2. Bundesliga,E. Frankfurt,Bundesliga,450000.0,1000000,Midfielder,1981,24
4163,2005,Christian Mayrleb,FC Pasching,Bundesliga,RB Salzburg,Bundesliga,450000.0,1000000,Forward,1972,33
4164,2005,Marek Kincl,Zenit S-Pb,Premier Liga,Rapid Vienna,Bundesliga,360000.0,1000000,Forward,1973,32
4165,2005,Bo Svensson,FC Copenhagen,SAS Ligaen,Bor. M'gladbach,Bundesliga,225000.0,1000000,Defender,1979,26
4168,2005,Berkant Göktan,Besiktas,Süper Lig,1.FC K'lautern,Bundesliga,90000.0,1000000,Forward,1981,24
4229,2005,Kahê,Palmeiras,Série A,Bor. M'gladbach,Bundesliga,1000000.0,-1,Forward,1982,23
4230,2005,Aaron Lennon,Leeds,Championship,Spurs,Premier League,1000000.0,270000,Defender,1987,18
4231,2005,John Mensah,Chievo Verona,Serie A,Stade Rennais,Ligue 1,1000000.0,225000,Defender,1983,22
4232,2005,Andy Gray,Sheff Utd,Championship,Sunderland,Premier League,1000000.0,270000,Forward,1978,27
4235,2005,Jason Culina,Twente FC,Eredivisie,PSV Eindhoven,Eredivisie,1000000.0,720000,Midfielder,1980,25
4240,2005,Issam Jemâa,Esperance,Ligue I Pro,Lens,Ligue 1,900000.0,1000000,Forward,1984,21
4241,2005,Danny Koevermans,Sparta R.,Eredivisie,AZ Alkmaar,Eredivisie,765000.0,1000000,Forward,1979,26
4245,2005,Patrik Jezek,FC Pasching,Bundesliga,RB Salzburg,Bundesliga,450000.0,1000000,Midfield,1977,28
4248,2005,Romaric,KSK Beveren,Jupiler Pro League,Le Mans UC 72,Ligue 1,225000.0,1000000,Midfielder,1983,22
4283,2005,Denis Godeas,Triestina,Serie B,US Palermo,Serie A,990000.0,630000,Forward,1975,30
4284,2005,Grétar Steinsson,BSC Young Boys,Super League,AZ Alkmaar,Eredivisie,900000.0,990000,Defender,1982,23
4285,2005,Levan Tskitishvili,Metallurg D.,Vyshcha Liga,VfL Wolfsburg,Bundesliga,225000.0,990000,Midfield,1977,28
4292,2005,Klemen Lavric,Dynamo Dresden,2. Bundesliga,MSV Duisburg,Bundesliga,900000.0,630000,Forward,1981,24
4298,2005,Ezequiel Carboni,Lanús,Torneo Final,RB Salzburg,Bundesliga,900000.0,900000,Midfielder,1979,26
4300,2005,Souleymane Camara,Monaco,Ligue 1,OGC Nice,Ligue 1,900000.0,900000,Defender,1983,22
4302,2005,Dalibor Stevanovic,NK Domzale,Prva Liga,Real Sociedad,LaLiga,900000.0,900000,Midfielder,1984,21
4314,2005,Dalibor Stevanovic,NK Domzale,Prva Liga,Real Sociedad,LaLiga,900000.0,900000,Midfielder,1984,21
4315,2005,Fredrik Stenman,Djurgarden,Allsvenskan,Bay. Leverkusen,Bundesliga,720000.0,900000,Defender,1983,22
4316,2005,Hosny,Ismaily,Premier League,R. Strasbourg,Ligue 1,720000.0,900000,Midfielder,1985,20
4318,2005,Albert Streit,VfL Wolfsburg,Bundesliga,1. FC Köln,Bundesliga,450000.0,900000,Defender,1980,25
4323,2005,Romain Rocchi,Paris SG,Ligue 1,AC Ajaccio,Ligue 1,450000.0,900000,Midfielder,1981,24
4326,2005,László Bodnár,Roda JC,Eredivisie,RB Salzburg,Bundesliga,360000.0,900000,Defender,1979,26
4336,2005,Andres Oper,Torpedo Moscow,Premier Liga,Roda JC,Eredivisie,180000.0,900000,Forward,1978,27
4342,2005,Matthieu Assou-Ekotto,Standard Liège,Jupiler Pro League,Willem II,Eredivisie,104000.0,900000,Midfielder,1978,27
4554,2005,Rodrigo Defendi,Cruzeiro,Série A,Spurs,Premier League,810000.0,810000,Defender,1986,19
4610,2005,Alexander Meier,Hamburger SV,Bundesliga,E. Frankfurt,Bundesliga,585000.0,765000,Forward,1983,22
4611,2005,Damien Perquis,Troyes,Ligue 1,Saint-Étienne,Ligue 1,540000.0,765000,Defender,1984,21
4647,2005,Jonas Olsson,Landskrona,Allsvenskan,NEC Nijmegen,Eredivisie,720000.0,-1,Defender,1983,22
4653,2005,Dani Güiza,Ciudad Murcia,2ª División,Getafe,LaLiga,720000.0,108000,Forward,1980,25
4655,2005,Igli Tare,Bologna,Serie B,Lazio,Serie A,540000.0,720000,Forward,1973,32
4658,2005,Benjamin De Ceulaer,Sint-Truiden,Jupiler Pro League,Feyenoord,Eredivisie,225000.0,720000,Forward,1984,21
4659,2005,Juan Luis Mora,Levante,2ª División,Valencia,LaLiga,216000.0,720000,Goalkeeper,1973,32
4661,2005,Ellery Cairo,SC Freiburg,2. Bundesliga,Hertha BSC,Bundesliga,158000.0,720000,Defender,1978,27
4747,2005,Henrique,Flamengo,Série A,G. Bordeaux,Ligue 1,675000.0,-1,Defender,1983,22
4749,2005,DJ Campbell,Brentford,League One,Birmingham,Premier League,675000.0,-1,Forward,1982,23
4753,2005,Massimo Bonanni,AS Roma,Serie A,US Palermo,Serie A,675000.0,630000,Midfield,1982,23
4756,2005,Filip Sebo,Artmedia Brat.,Fortuna Liga,Austria Vienna,Bundesliga,540000.0,675000,Forward,1984,21
4764,2005,Radim Kucera,Sigma Olomouc,Fortuna Liga,Arm. Bielefeld,Bundesliga,270000.0,675000,Defender,1974,31
